surrogate_key,provider_specialty,hcpcs_code,hcpcs_description,year,total_services,total_beneficiaries,total_providers,pct_facility_services,avg_medicare_payment,avg_submitted_charge,avg_medicare_standardized_amount,payment_to_charge_ratio,prior_year_services,yoy_volume_change_pct,prior_year_avg_payment,yoy_payment_change_pct,specialty_avg_payment,specialty_avg_ptcr,payment_vs_specialty_pct,is_payment_outlier,mart_built_at
0af382f4451c2da181f83e50503b790e,Cardiology,99212,"Office visit, est, straightforward",2022,236,126,64,0.3196,121.31,216.89,130.19,0.5593,228,0.0351,120.17,0.0095,186.04,0.5604,-0.3479,false,2026-03-27T14:04:02.732352
7d084189388ef71323a8c9b5473f1104,Cardiology,36415,Venipuncture,2022,323,166,38,0.4412,217.58,390.29,212.44,0.5575,349,-0.0745,211.67,0.0279,186.04,0.5604,0.1695,false,2026-03-27T14:04:02.732386
7a1002289944436df0eb1c8523fcd51a,Cardiology,85025,"CBC, automated",2022,220,120,51,0.3386,162.13,295.73,178.3,0.5482,208,0.0577,159.3,0.0178,186.04,0.5604,-0.1285,false,2026-03-27T14:04:02.732406
ae2775b42bf30b78c4b3189ff59e891c,Cardiology,80053,Comprehensive metabolic panel,2022,157,86,39,0.3035,193.05,341.47,184.75,0.5653,152,0.0329,189.54,0.0185,186.04,0.5604,0.0377,false,2026-03-27T14:04:02.732428
6ecfb258bc92d4075862b564a664d097,Cardiology,71046,"Chest X-ray, 2 views",2022,341,175,70,0.3469,178.24,316.04,172.93,0.564,288,0.184,175.44,0.016,186.04,0.5604,-0.0419,false,2026-03-27T14:04:02.732445
89a0398dbb3d545db0c1fe41c69f9016,Cardiology,99213,"Office visit, est patient",2023,181,104,63,0.574,220.17,409.84,196.88,0.5372,160,0.1313,222.14,-0.0089,186.01,0.5417,0.1836,false,2026-03-27T14:04:02.732468
20722f2da2979b400b489d538661ed72,Cardiology,99214,"Office visit, est, moderate",2023,381,196,79,0.3771,174.83,320.9,155.24,0.5448,325,0.1723,170.82,0.0235,186.01,0.5417,-0.0601,false,2026-03-27T14:04:02.732485
3b85d0e8b1e305cba988a8e4bd065ec3,Cardiology,99215,"Office visit, est, complex",2023,273,147,78,0.2223,185.24,341.55,165.58,0.5424,245,0.1143,184.38,0.0047,186.01,0.5417,-0.0041,false,2026-03-27T14:04:02.732502
c5a9b86d3e42f828a9b943c83e6bbfa9,Cardiology,99203,"Office visit, new patient",2023,129,66,42,0.4776,177.26,329.81,157.1,0.5375,113,0.1416,178.27,-0.0057,186.01,0.5417,-0.047,false,2026-03-27T14:04:02.732519
c43f4994890494c8256886ed3aec3b36,Cardiology,99204,"Office visit, new, moderate",2023,313,174,66,0.4152,223.48,404.95,246.35,0.5519,334,-0.0629,223.08,0.0018,186.01,0.5417,0.2014,false,2026-03-27T14:04:02.732536
7be680d40b1dbb3e7e04e1b3464de50b,Cardiology,99212,"Office visit, est, straightforward",2023,259,143,65,0.3346,123.55,225.23,132.6,0.5486,236,0.0975,121.31,0.0185,186.01,0.5417,-0.3358,false,2026-03-27T14:04:02.732555
94ad1972d69be60fb365ccfb74461438,Cardiology,36415,Venipuncture,2023,341,200,38,0.4562,217.79,405.3,212.65,0.5374,323,0.0557,217.58,0.001,186.01,0.5417,0.1709,false,2026-03-27T14:04:02.732573
60fd50b9ccce8b874cda319aa731d3fe,Cardiology,85025,"CBC, automated",2023,221,114,52,0.3536,167.16,307.1,183.83,0.5443,220,0.0045,162.13,0.031,186.01,0.5417,-0.1013,false,2026-03-27T14:04:02.732589
75bf330e273a4d720f5360b0d3997d7c,Cardiology,80053,Comprehensive metabolic panel,2023,159,91,40,0.3185,190.78,354.61,182.58,0.538,157,0.0127,193.05,-0.0118,186.01,0.5417,0.0256,false,2026-03-27T14:04:02.732606
70489ae8f7aeacabf6c11bc6136883b5,Cardiology,71046,"Chest X-ray, 2 views",2023,340,179,71,0.3619,175.54,328.2,170.31,0.5349,341,-0.0029,178.24,-0.0151,186.01,0.5417,-0.0563,false,2026-03-27T14:04:02.732622
c2ae01c807f9f174b8ba3b3d1b586228,General Surgery,99213,"Office visit, est patient",2021,140,61,33,0.2901,220.32,396.74,196.42,0.5553,,,,,189.26,0.5598,0.1641,false,2026-03-27T14:04:02.732648
500bd5d287771f1941d03f3188ece08f,General Surgery,99214,"Office visit, est, moderate",2021,138,59,33,0.5016,157.14,276.92,141.4,0.5675,,,,,189.26,0.5598,-0.1697,false,2026-03-27T14:04:02.732665
c26481237b79b49235dbc7c7bceac9ab,General Surgery,99215,"Office visit, est, complex",2021,156,73,28,0.2696,143.02,256.87,146.27,0.5568,,,,,189.26,0.5598,-0.2443,false,2026-03-27T14:04:02.732682
6726855833d10911ecc5bd3b5dfd760d,General Surgery,99203,"Office visit, new patient",2021,187,80,28,0.2283,137.24,243.64,152.01,0.5633,,,,,189.26,0.5598,-0.2749,false,2026-03-27T14:04:02.732698
01b7bfe8d282f5c9d9cd8c6cd43095dd,General Surgery,99204,"Office visit, new, moderate",2021,63,30,34,0.4664,180.22,315.75,183.45,0.5708,,,,,189.26,0.5598,-0.0478,false,2026-03-27T14:04:02.732715
2f584b43dcf188e4c0e1cbe53fe706e8,General Surgery,99212,"Office visit, est, straightforward",2021,105,48,21,0.1562,220.45,388.47,214.38,0.5675,,,,,189.26,0.5598,0.1648,false,2026-03-27T14:04:02.732732
01f4683480a9e4a10382cf2cc622a986,General Surgery,36415,Venipuncture,2021,84,38,34,0.3126,250.92,449.64,254.47,0.558,,,,,189.26,0.5598,0.3258,false,2026-03-27T14:04:02.732768
414e4e84be5a1c07d84953eb969e0ab0,General Surgery,85025,"CBC, automated",2021,110,51,26,0.3998,250.07,443.72,224.15,0.5636,,,,,189.26,0.5598,0.3213,false,2026-03-27T14:04:02.732800
c03fde1f1c118f41ed65768994986548,General Surgery,80053,Comprehensive metabolic panel,2021,104,50,31,0.2788,136.38,245.2,143.64,0.5562,,,,,189.26,0.5598,-0.2794,false,2026-03-27T14:04:02.732819
7320b7979bfa347fc4eef99b88714e17,General Surgery,71046,"Chest X-ray, 2 views",2021,153,68,39,0.2057,241.23,447.29,228.02,0.5393,,,,,189.26,0.5598,0.2746,true,2026-03-27T14:04:02.732836
e1dcec389dcc2f020bec89693a372c4a,General Surgery,99213,"Office visit, est patient",2022,146,64,33,0.3051,225.63,412.61,201.15,0.5468,140,0.0429,220.32,0.0241,192.97,0.546,0.1692,false,2026-03-27T14:04:02.732860
478f182ee8a7884d49715739ace44437,General Surgery,99214,"Office visit, est, moderate",2022,133,63,34,0.5166,157.03,288.0,141.3,0.5453,138,-0.0362,157.14,-0.0007,192.97,0.546,-0.1862,false,2026-03-27T14:04:02.732877
e8312c3e40c5979968da0257f7715c42,General Surgery,99215,"Office visit, est, complex",2022,157,74,28,0.2846,143.47,267.15,146.73,0.537,156,0.0064,143.02,0.0031,192.97,0.546,-0.2565,true,2026-03-27T14:04:02.732894
7dfb945f7043e1294740a644020b9ea5,General Surgery,99203,"Office visit, new patient",2022,188,91,29,0.2433,137.71,253.39,152.54,0.5435,187,0.0053,137.24,0.0034,192.97,0.546,-0.2864,false,2026-03-27T14:04:02.732911
210458bcea9ad10880b5d5df1722e724,General Surgery,99204,"Office visit, new, moderate",2022,64,30,34,0.4814,180.23,328.38,183.46,0.5488,63,0.0159,180.22,0.0001,192.97,0.546,-0.066,false,2026-03-27T14:04:02.732928
22909d195f9130fbe81a1d5409771084,General Surgery,99212,"Office visit, est, straightforward",2022,109,52,21,0.1712,221.63,404.01,215.52,0.5486,105,0.0381,220.45,0.0054,192.97,0.546,0.1485,false,2026-03-27T14:04:02.732944
f50665ec7e8b2422535d1aa096de2dad,General Surgery,36415,Venipuncture,2022,82,35,35,0.3276,256.25,467.63,259.88,0.548,84,-0.0238,250.92,0.0212,192.97,0.546,0.3279,false,2026-03-27T14:04:02.732961
284b4e5b49e303ec6b39d9e33854fb3f,General Surgery,85025,"CBC, automated",2022,112,47,26,0.4148,250.77,461.47,224.78,0.5434,110,0.0182,250.07,0.0028,192.97,0.546,0.2995,false,2026-03-27T14:04:02.732978
3b1944952f0c821c722cb99d74905f10,General Surgery,80053,Comprehensive metabolic panel,2022,108,49,31,0.2938,139.34,255.01,146.75,0.5464,104,0.0385,136.38,0.0217,192.97,0.546,-0.2779,false,2026-03-27T14:04:02.732994
9f091eb44cee92482457d875557aa1ee,General Surgery,71046,"Chest X-ray, 2 views",2022,156,66,40,0.2207,257.05,465.18,242.97,0.5526,153,0.0196,241.23,0.0656,192.97,0.546,0.3321,false,2026-03-27T14:04:02.733022
1498dda9f0d608ad831f33cf9be59714,General Surgery,99213,"Office visit, est patient",2023,153,67,33,0.3201,228.64,428.48,203.83,0.5336,146,0.0479,225.63,0.0133,197.95,0.5383,0.155,false,2026-03-27T14:04:02.733048
b8b087cea335a6dc5e3d9684d59d892f,General Surgery,99214,"Office visit, est, moderate",2023,142,67,34,0.5316,162.55,299.07,146.27,0.5435,133,0.0677,157.03,0.0352,197.95,0.5383,-0.1788,false,2026-03-27T14:04:02.733065
6ec53ce470071d09b9e4f274e48220a9,General Surgery,99215,"Office visit, est, complex",2023,171,78,28,0.2996,150.44,277.42,153.86,0.5423,157,0.0892,143.47,0.0486,197.95,0.5383,-0.24,false,2026-03-27T14:04:02.733081
6c297770169d7d0ab4620599f53032b2,General Surgery,99203,"Office visit, new patient",2023,172,80,29,0.2583,142.44,263.13,157.78,0.5413,188,-0.0851,137.71,0.0343,197.95,0.5383,-0.2804,false,2026-03-27T14:04:02.733098
69e130c6c52c846c38d7de63dbb6f0f4,General Surgery,99204,"Office visit, new, moderate",2023,64,30,35,0.4964,182.49,341.01,185.76,0.5352,64,0.0,180.23,0.0125,197.95,0.5383,-0.0781,false,2026-03-27T14:04:02.733115
10ccd8eb8dc0af1f535a28b68969e2c9,General Surgery,99212,"Office visit, est, straightforward",2023,103,45,21,0.1862,223.27,419.55,217.12,0.5322,109,-0.055,221.63,0.0074,197.95,0.5383,0.1279,false,2026-03-27T14:04:02.733131
696573fb1c1c91206b6567ad20b7990b,General Surgery,36415,Venipuncture,2023,90,38,35,0.3426,259.36,485.61,263.03,0.5341,82,0.0976,256.25,0.0121,197.95,0.5383,0.3102,false,2026-03-27T14:04:02.733148
772a4b0faa164f9f0c5e9d9be00d03fd,General Surgery,85025,"CBC, automated",2023,120,54,26,0.4298,260.11,479.21,233.15,0.5428,112,0.0714,250.77,0.0372,197.95,0.5383,0.314,false,2026-03-27T14:04:02.733173
2dc356891316bd0df9d401267d411e44,General Surgery,80053,Comprehensive metabolic panel,2023,107,45,31,0.3088,140.74,264.82,148.22,0.5314,108,-0.0093,139.34,0.01,197.95,0.5383,-0.289,false,2026-03-27T14:04:02.733194
bb2cc8b554b4f84f9b269ae926854032,General Surgery,71046,"Chest X-ray, 2 views",2023,144,64,40,0.2357,264.06,483.07,249.59,0.5466,156,-0.0769,257.05,0.0273,197.95,0.5383,0.334,false,2026-03-27T14:04:02.733211
b798bec9b9ef36a723115751925d4d48,Neurology,99213,"Office visit, est patient",2021,205,106,50,0.5174,102.17,176.23,108.03,0.5798,,,,,116.22,0.5766,-0.1209,false,2026-03-27T14:04:02.733238
de05b1e89e62bdd814ffff3a0636e131,Neurology,99214,"Office visit, est, moderate",2021,143,81,43,0.4873,126.34,215.18,124.41,0.5871,,,,,116.22,0.5766,0.0871,false,2026-03-27T14:04:02.733255
8c95b31c2b0997ba49ac90a7735105ce,Neurology,99215,"Office visit, est, complex",2021,110,59,27,0.2515,125.34,217.12,135.59,0.5773,,,,,116.22,0.5766,0.0785,false,2026-03-27T14:04:02.733271
34bcb0d9e79c3ae500d5bc1c8a602300,Neurology,99203,"Office visit, new patient",2021,190,108,49,0.2592,123.66,216.57,118.8,0.571,,,,,116.22,0.5766,0.064,false,2026-03-27T14:04:02.733288
6cda5eb5f90d39f7958026a8ded101ec,Neurology,99204,"Office visit, new, moderate",2021,84,48,50,0.2317,127.28,218.88,129.47,0.5815,,,,,116.22,0.5766,0.0952,false,2026-03-27T14:04:02.733309
037cf8c1aba5e8385f5079c0ee1eefd6,Neurology,99212,"Office visit, est, straightforward",2021,247,142,42,0.2301,152.21,262.25,142.71,0.5804,,,,,116.22,0.5766,0.3097,false,2026-03-27T14:04:02.733336
dc1ce1e011263d108927922d59d01c93,Neurology,36415,Venipuncture,2021,131,72,28,0.4523,107.74,186.44,118.1,0.5779,,,,,116.22,0.5766,-0.073,false,2026-03-27T14:04:02.733359
20a1519f5a1282e32c58466edf697631,Neurology,85025,"CBC, automated",2021,59,30,33,0.2121,97.58,170.61,94.05,0.5719,,,,,116.22,0.5766,-0.1604,false,2026-03-27T14:04:02.733376
c7a85f005c3636aa5f6cf8ef2083cd42,Neurology,80053,Comprehensive metabolic panel,2021,221,126,27,0.5352,93.63,164.58,91.18,0.5689,,,,,116.22,0.5766,-0.1944,false,2026-03-27T14:04:02.733393
b5883888bc45a7529e20217bcd8840e0,Neurology,71046,"Chest X-ray, 2 views",2021,119,61,28,0.2226,86.01,150.96,94.45,0.5698,,,,,116.22,0.5766,-0.2599,false,2026-03-27T14:04:02.733416
4bced71953f64b6844252a28d6c4ee37,Neurology,99213,"Office visit, est patient",2022,233,123,51,0.5324,103.32,183.27,109.25,0.5637,205,0.1366,102.17,0.0113,118.37,0.5671,-0.1271,false,2026-03-27T14:04:02.733459
8ff7168192db27e7b05453afff7be941,Neurology,99214,"Office visit, est, moderate",2022,157,83,44,0.5023,126.85,223.79,124.92,0.5668,143,0.0979,126.34,0.004,118.37,0.5671,0.0716,false,2026-03-27T14:04:02.733478
09cb1b0f501ad0436ce157157e4f35a6,Neurology,99215,"Office visit, est, complex",2022,116,62,27,0.2665,130.22,225.81,140.87,0.5767,110,0.0545,125.34,0.0389,118.37,0.5671,0.1001,false,2026-03-27T14:04:02.733495
b1ce85fe2cd7143e8ec0f8d0d838b1d5,Neurology,99203,"Office visit, new patient",2022,174,95,50,0.2742,130.71,225.23,125.58,0.5803,190,-0.0842,123.66,0.057,118.37,0.5671,0.1042,false,2026-03-27T14:04:02.733511
2c6d7df2fae9c986ef29768fe3b88b01,Neurology,99204,"Office visit, new, moderate",2022,99,53,51,0.2467,129.73,227.63,131.97,0.5699,84,0.1786,127.28,0.0192,118.37,0.5671,0.096,false,2026-03-27T14:04:02.733528
57fe2cfec3b21604d12aae31bdb8ab09,Neurology,99212,"Office visit, est, straightforward",2022,251,132,43,0.2451,152.02,272.74,142.52,0.5574,247,0.0162,152.21,-0.0012,118.37,0.5671,0.2843,false,2026-03-27T14:04:02.733544
3f687b5b650ba459c484da7b96276fa0,Neurology,36415,Venipuncture,2022,125,65,28,0.4673,108.81,193.9,119.27,0.5612,131,-0.0458,107.74,0.0099,118.37,0.5671,-0.0808,false,2026-03-27T14:04:02.733565
2f5dcf88c5df8c468a00eaf563c28927,Neurology,85025,"CBC, automated",2022,67,35,34,0.2271,100.05,177.44,96.44,0.5639,59,0.1356,97.58,0.0253,118.37,0.5671,-0.1548,false,2026-03-27T14:04:02.733582
1e6bd2dab816da548b78125a284e3670,Neurology,80053,Comprehensive metabolic panel,2022,245,134,27,0.5502,97.97,171.17,95.42,0.5724,221,0.1086,93.63,0.0464,118.37,0.5671,-0.1723,false,2026-03-27T14:04:02.733599
0d5314986f580c71f0ac10366d3cd1ea,Neurology,71046,"Chest X-ray, 2 views",2022,114,66,28,0.2376,87.68,156.99,96.28,0.5585,119,-0.042,86.01,0.0194,118.37,0.5671,-0.2593,false,2026-03-27T14:04:02.733615
f195b7af5db46f8c2e39a6158d8753c7,Neurology,99213,"Office visit, est patient",2023,230,128,51,0.5474,105.18,190.32,111.22,0.5527,233,-0.0129,103.32,0.018,121.31,0.5625,-0.133,false,2026-03-27T14:04:02.733636
b64fac09e97595d861ae3c6c40c0809c,Neurology,99214,"Office visit, est, moderate",2023,168,87,44,0.5173,128.45,232.39,126.49,0.5527,157,0.0701,126.85,0.0126,121.31,0.5625,0.0589,false,2026-03-27T14:04:02.733653
73f83b3552effa772a16074c195fbebc,Neurology,99215,"Office visit, est, complex",2023,114,62,28,0.2815,131.76,234.49,142.53,0.5619,116,-0.0172,130.22,0.0118,121.31,0.5625,0.0861,false,2026-03-27T14:04:02.733669
0ccd8a8d5e208ea4ecf63fad61b08b1e,Neurology,99203,"Office visit, new patient",2023,177,97,50,0.2892,133.34,233.9,128.1,0.5701,174,0.0172,130.71,0.0201,121.31,0.5625,0.0992,false,2026-03-27T14:04:02.733686
4a96b2e916a11f0c80d8397150fc8f58,Neurology,99204,"Office visit, new, moderate",2023,92,50,52,0.2617,136.67,236.39,139.02,0.5781,99,-0.0707,129.73,0.0535,121.31,0.5625,0.1266,false,2026-03-27T14:04:02.733703
d344bc34cd5b24376d5efba5bfdb7f79,Neurology,99212,"Office visit, est, straightforward",2023,229,132,44,0.2601,161.24,283.23,151.17,0.5693,251,-0.0876,152.02,0.0606,121.31,0.5625,0.3292,false,2026-03-27T14:04:02.733719
d99c1a1fba2ebe070a4efd5d61f7333f,Neurology,36415,Venipuncture,2023,145,80,29,0.4823,111.77,201.35,122.52,0.5551,125,0.16,108.81,0.0272,121.31,0.5625,-0.0786,false,2026-03-27T14:04:02.733737
75c296585abc76565836861924dbc45e,Neurology,85025,"CBC, automated",2023,68,38,34,0.2421,103.85,184.26,100.09,0.5636,67,0.0149,100.05,0.038,121.31,0.5625,-0.1439,false,2026-03-27T14:04:02.733772
e064d49196880cc763acbac44ed1dd1c,Neurology,80053,Comprehensive metabolic panel,2023,257,140,28,0.5652,101.01,177.75,98.38,0.5683,245,0.049,97.97,0.031,121.31,0.5625,-0.1673,false,2026-03-27T14:04:02.733791
71283157b562cb44c8043f93903bb272,Neurology,71046,"Chest X-ray, 2 views",2023,115,62,29,0.2526,90.19,163.03,99.04,0.5532,114,0.0088,87.68,0.0286,121.31,0.5625,-0.2565,false,2026-03-27T14:04:02.733807
5f0ae6afbff5c846e5de2e468599cf93,Psychiatry,99213,"Office visit, est patient",2021,192,115,66,0.386,89.2,145.36,88.93,0.6136,,,,,95.43,0.6048,-0.0653,false,2026-03-27T14:04:02.733834
1b33514ebaf3d255598eedf7192cecfa,Psychiatry,99214,"Office visit, est, moderate",2021,84,55,57,0.4037,66.04,108.19,59.95,0.6104,,,,,95.43,0.6048,-0.308,false,2026-03-27T14:04:02.733851
1267f1c2a929f049a073ed55d0cd07fc,Psychiatry,99215,"Office visit, est, complex",2021,255,155,56,0.5336,89.88,149.77,96.08,0.6001,,,,,95.43,0.6048,-0.0582,false,2026-03-27T14:04:02.733868
de323db8e3ea8523ff8813187b8ad688,Psychiatry,99203,"Office visit, new patient",2021,192,123,68,0.241,88.93,146.12,99.32,0.6086,,,,,95.43,0.6048,-0.0681,false,2026-03-27T14:04:02.733884
6c4bfb1a62eb8e2b23d000d1da5cbf42,Psychiatry,99204,"Office visit, new, moderate",2021,244,153,92,0.4288,98.95,165.38,110.0,0.5983,,,,,95.43,0.6048,0.0369,false,2026-03-27T14:04:02.733901
12bbd8967dfb74e65fa28016651746c9,Psychiatry,99212,"Office visit, est, straightforward",2021,201,130,83,0.4394,114.68,188.61,114.22,0.608,,,,,95.43,0.6048,0.2017,false,2026-03-27T14:04:02.733918
292c3da9359102152082bb186474e8b3,Psychiatry,36415,Venipuncture,2021,121,79,66,0.2937,122.53,203.12,134.59,0.6033,,,,,95.43,0.6048,0.284,false,2026-03-27T14:04:02.733935
374622cf465fbfa66d454b08d5d89470,Psychiatry,85025,"CBC, automated",2021,219,135,71,0.1812,84.53,140.55,82.75,0.6014,,,,,95.43,0.6048,-0.1142,false,2026-03-27T14:04:02.733951
767a83413380a04e9ccf2bc819055203,Psychiatry,80053,Comprehensive metabolic panel,2021,263,172,86,0.2984,90.38,147.31,85.78,0.6135,,,,,95.43,0.6048,-0.0529,false,2026-03-27T14:04:02.733968
f8a0061ecbcfb338b7b23a332a00d932,Psychiatry,71046,"Chest X-ray, 2 views",2021,121,78,75,0.4403,112.31,190.04,118.34,0.591,,,,,95.43,0.6048,0.1769,false,2026-03-27T14:04:02.733985
0940d45868afb9257ce755b8f594706c,Psychiatry,99213,"Office visit, est patient",2022,200,125,68,0.401,92.09,151.18,91.81,0.6091,192,0.0417,89.2,0.0324,98.18,0.5995,-0.062,false,2026-03-27T14:04:02.734009
becf035d607c9b932aa87d5f6accd311,Psychiatry,99214,"Office visit, est, moderate",2022,89,57,59,0.4187,66.89,112.52,60.73,0.5945,84,0.0595,66.04,0.0129,98.18,0.5995,-0.3187,false,2026-03-27T14:04:02.734026
b1930a4175938bbef858d603d9c4c273,Psychiatry,99215,"Office visit, est, complex",2022,284,176,57,0.5486,91.41,155.76,97.72,0.5869,255,0.1137,89.88,0.017,98.18,0.5995,-0.069,false,2026-03-27T14:04:02.734048
a00c0505b5f157128b0bb6df62364388,Psychiatry,99203,"Office visit, new patient",2022,212,139,69,0.256,92.23,151.97,103.01,0.6069,192,0.1042,88.93,0.0371,98.18,0.5995,-0.0606,false,2026-03-27T14:04:02.734065
e76db338a3b3a08458104623d9476cef,Psychiatry,99204,"Office visit, new, moderate",2022,283,187,94,0.4438,102.02,171.99,113.41,0.5931,244,0.1598,98.95,0.031,98.18,0.5995,0.0391,false,2026-03-27T14:04:02.734082
9ef686cb7ab85e652743f6c6ca9b8d36,Psychiatry,99212,"Office visit, est, straightforward",2022,220,139,84,0.4544,115.34,196.16,114.88,0.588,201,0.0945,114.68,0.0058,98.18,0.5995,0.1748,false,2026-03-27T14:04:02.734099
0f9791b3c04186dc95b8128f6b357366,Psychiatry,36415,Venipuncture,2022,117,73,67,0.3087,126.61,211.24,139.06,0.5994,121,-0.0331,122.53,0.0333,98.18,0.5995,0.2896,false,2026-03-27T14:04:02.734115
512b72356c9101c2061aa0408b145dab,Psychiatry,85025,"CBC, automated",2022,237,151,72,0.1962,88.0,146.17,86.15,0.602,219,0.0822,84.53,0.0411,98.18,0.5995,-0.1037,false,2026-03-27T14:04:02.734132
387c2f5d1e87330e0c7395f72396afac,Psychiatry,80053,Comprehensive metabolic panel,2022,252,153,88,0.3134,93.56,153.21,88.79,0.6107,263,-0.0418,90.38,0.0352,98.18,0.5995,-0.0471,false,2026-03-27T14:04:02.734149
abd498b4df547a29925fbd5b87034702,Psychiatry,71046,"Chest X-ray, 2 views",2022,121,80,77,0.4553,119.41,197.64,125.82,0.6042,121,0.0,112.31,0.0632,98.18,0.5995,0.2162,false,2026-03-27T14:04:02.734165
e5e005cd4ed71cac17caf4c4d8432060,Psychiatry,99213,"Office visit, est patient",2023,232,156,69,0.416,94.36,156.99,94.08,0.601,200,0.16,92.09,0.0246,101.22,0.5942,-0.0678,false,2026-03-27T14:04:02.734188
bc62d0340c0b4ba8b89f6a63f094fc12,Psychiatry,99214,"Office visit, est, moderate",2023,98,59,60,0.4337,69.6,116.84,63.19,0.5957,89,0.1011,66.89,0.0405,101.22,0.5942,-0.3124,false,2026-03-27T14:04:02.734205
f21e393c07d7d1038f4b19646d0b0903,Psychiatry,99215,"Office visit, est, complex",2023,270,164,58,0.5636,97.17,161.75,103.87,0.6007,284,-0.0493,91.41,0.063,101.22,0.5942,-0.04,false,2026-03-27T14:04:02.734222
b2056e2bfef72c1b38f4324a9287b358,Psychiatry,99203,"Office visit, new patient",2023,220,134,70,0.271,91.85,157.81,102.58,0.582,212,0.0377,92.23,-0.0041,101.22,0.5942,-0.0926,false,2026-03-27T14:04:02.734245
3c4c85389089865fe4b03fef4070b7c7,Psychiatry,99204,"Office visit, new, moderate",2023,276,174,95,0.4588,105.62,178.61,117.42,0.5914,283,-0.0247,102.02,0.0353,101.22,0.5942,0.0435,false,2026-03-27T14:04:02.734267
ead5dd23dd6d9af16ca42e852e8cfd24,Psychiatry,99212,"Office visit, est, straightforward",2023,221,137,86,0.4694,119.92,203.7,119.45,0.5887,220,0.0045,115.34,0.0397,101.22,0.5942,0.1847,false,2026-03-27T14:04:02.734288
817d9a80bf42b9dbc399a3d12c3e82cc,Psychiatry,36415,Venipuncture,2023,130,82,68,0.3237,128.83,219.37,141.5,0.5873,117,0.1111,126.61,0.0175,101.22,0.5942,0.2728,false,2026-03-27T14:04:02.734305
6ce1d7b42dd9f0255bf5bebceb494fc5,Psychiatry,85025,"CBC, automated",2023,242,154,74,0.2112,89.95,151.8,88.05,0.5925,237,0.0211,88.0,0.0222,101.22,0.5942,-0.1113,false,2026-03-27T14:04:02.734322
ff7d17b6b75a0641bdef974364d2edc4,Psychiatry,80053,Comprehensive metabolic panel,2023,289,181,89,0.3284,97.98,159.1,92.98,0.6158,252,0.1468,93.56,0.0472,101.22,0.5942,-0.032,false,2026-03-27T14:04:02.734339
bd1cf345a76e4e02abdda84ae500c8dd,Psychiatry,71046,"Chest X-ray, 2 views",2023,134,83,79,0.4703,120.37,205.24,126.83,0.5865,121,0.1074,119.41,0.008,101.22,0.5942,0.1892,false,2026-03-27T14:04:02.734360
7a5072e38f2fa3dea0b58236af4017a9,Pulmonary Disease,99213,"Office visit, est patient",2021,69,38,43,0.4371,97.76,164.47,99.42,0.5944,,,,,103.27,0.5844,-0.0534,false,2026-03-27T14:04:02.734392
69afc792552ff993ad72f11bca2fe430,Pulmonary Disease,99214,"Office visit, est, moderate",2021,144,74,38,0.5083,157.77,273.49,146.38,0.5769,,,,,103.27,0.5844,0.5277,false,2026-03-27T14:04:02.734409
a979fd831d712480de84e7b0575c2992,Pulmonary Disease,99215,"Office visit, est, complex",2021,124,69,50,0.5122,89.11,151.76,78.71,0.5872,,,,,103.27,0.5844,-0.1371,false,2026-03-27T14:04:02.734431
c271d570ac9bb8a56e4174ee61a164c2,Pulmonary Disease,99203,"Office visit, new patient",2021,56,32,26,0.2908,130.03,227.02,131.38,0.5728,,,,,103.27,0.5844,0.2591,false,2026-03-27T14:04:02.734448
c6e606b632b627b842ac82f0f60a9bed,Pulmonary Disease,99204,"Office visit, new, moderate",2021,145,77,42,0.188,94.1,162.09,86.27,0.5805,,,,,103.27,0.5844,-0.0888,false,2026-03-27T14:04:02.734465
0f4bbb3b7663166208851ad0f070e555,Pulmonary Disease,99212,"Office visit, est, straightforward",2021,199,103,46,0.444,106.07,184.91,115.92,0.5736,,,,,103.27,0.5844,0.0271,false,2026-03-27T14:04:02.734484
bf8ba731c4f8bacd6f7bfedc03e57ee0,Pulmonary Disease,36415,Venipuncture,2021,81,47,31,0.2646,115.41,198.46,128.74,0.5815,,,,,103.27,0.5844,0.1176,false,2026-03-27T14:04:02.734510
ac756e360cfe37afa789c9415afd9c6b,Pulmonary Disease,85025,"CBC, automated",2021,180,92,31,0.3997,84.33,143.26,92.64,0.5886,,,,,103.27,0.5844,-0.1834,false,2026-03-27T14:04:02.734543
b628c8205f35a4dcd09507ffc5d3703a,Pulmonary Disease,80053,Comprehensive metabolic panel,2021,177,97,46,0.4523,84.14,144.5,76.59,0.5823,,,,,103.27,0.5844,-0.1852,false,2026-03-27T14:04:02.734561
1b918db46b301de6f7a9c5d5830f728e,Pulmonary Disease,71046,"Chest X-ray, 2 views",2021,163,83,49,0.5238,99.39,164.09,98.46,0.6057,,,,,103.27,0.5844,-0.0376,false,2026-03-27T14:04:02.734578
047236acc20a1a4d578d898ad9511513,Pulmonary Disease,99213,"Office visit, est patient",2022,76,43,44,0.4521,96.58,171.05,98.22,0.5647,69,0.1014,97.76,-0.0121,104.39,0.5729,-0.0748,false,2026-03-27T14:04:02.734600
c7788eb3c1ce3856c9d4e6acd17e9cb0,Pulmonary Disease,99214,"Office visit, est, moderate",2022,132,70,39,0.5233,159.72,284.42,148.18,0.5615,144,-0.0833,157.77,0.0124,104.39,0.5729,0.53,false,2026-03-27T14:04:02.734616
